"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABD51489.1"	2547.88624759799	-4.96706651603138	0.62099591344097	-7.99854944054077	1.25893472360222e-15	9.23104348697061e-13
"ABS04695.1"	7326.84833397367	-4.95634478922698	0.829762682786243	-5.97320763158951	2.32633511841978e-09	3.27269365467461e-07
"AFN75823.1"	434.931719878032	-4.95347643764401	1.30503363151391	-3.79566956592354	0.000147245512436339	0.00326779948264593
"AAI14325.1"	145.910179975916	-4.94872454598675	1.18064332215041	-4.19154917759008	2.77056115996486e-05	0.000863908097779249
"AEB08291.1"	238.845259099324	-4.94710545732657	1.1698544562117	-4.22882131282094	2.34918829600927e-05	0.000768152827007248
"ADG10297.1"	6785.51541704861	-4.93082281376708	0.986787705119051	-4.99684257129268	5.82766049434664e-07	3.63432734488932e-05
"AHZ47303.1"	798.793112417414	4.92735432375682	0.934427085445154	5.27312874434656	1.34117408280336e-07	1.05215880437389e-05
"APT21838.1"	191.520347330541	-4.91673484793444	1.07110587489653	-4.59033505759586	4.42535048549571e-06	0.000199213335640972
"AAN75154.2"	134.586976258851	-4.91182145960249	1.06077328222427	-4.63041588802388	3.64932005350396e-06	0.00016883861823066
"AAW66447.1"	190.059859284823	4.90896707486414	0.906542121409109	5.41504576448555	6.12730320833014e-08	5.41103488072863e-06
"ADH63307.1"	715.966404352742	4.90040497779996	0.712160492523505	6.88104019985106	5.94170795592286e-12	1.81989249885399e-09
"ADT68316.1"	1049.21374491275	-4.89957097659812	1.13309714009294	-4.32405201922605	1.53189149699496e-05	0.000556564242534339
"ABC33213.1"	3212.59074398015	-4.89803106653387	1.02693851444993	-4.76954656740813	1.84641057786957e-06	9.42565332335652e-05
